x,y,z,orientation_x,orientation_y,orientation_z,orientation_w,longitudinal_velocity_mps,lateral_velocity_mps,heading_rate_rps,acceleration_mps2
-44.55341878296717,58.537467599070645,0.26358684235808894,0.0038820293094525924,0.037622588607556004,-0.96302744154336,0.2667351073806329,0.8077702833696645,0.0,0.07366401721501796,0.577870267353006
-45.14730877403324,58.16044463741082,0.2558403199823081,0.004420529396607977,0.03745140872262085,-0.9545460861983432,0.2956680913253405,1.2066611712935404,0.0,0.10642807252889173,0.7311171644685572
-45.73332835140251,57.73737228617272,0.23148693331061562,0.004610405472635802,0.03722764716428137,-0.9453325105005876,0.32394334541497555,1.5984119455226737,0.0,0.12899923519406617,0.7690150775272638
-46.28471229636613,57.29084884594951,0.2199287818450913,0.005302600281911551,0.03853605491204286,-0.936550717435208,0.3483670601157109,1.924341445326199,0.0,0.14392902365874194,0.8000895815353486
-46.81732116138564,56.81689914978346,0.20217895247710307,0.005538315316511262,0.03963097238460966,-0.9279818184122807,0.37047058963909957,2.1908006378693785,0.0,0.14743336677069352,0.7421421691357935
-47.319519448674335,56.32670082537827,0.19013280681381178,0.0067326613334134245,0.039464424181199366,-0.9195126755574368,0.3910162016906974,2.2099508226260984,0.0,0.14451168065026657,0.19228992707991713
-47.803451023510185,55.810996117942,0.16754589745398352,0.008457559735646766,0.03848473461543543,-0.9103608138108471,0.41193516912561573,2.224999157031275,0.0,0.14724792820436872,0.09213606277654977
-48.27075040606716,55.26181601370291,0.1355424516732916,0.008614166155349134,0.03800738224350532,-0.9001967442971089,0.4337361601173336,2.278052981620749,0.0,0.15731761303716352,0.1935777663181681
-48.72280491716136,54.67186577571458,0.11056439166107734,0.007942306133100865,0.037531471277280626,-0.8890938904085126,0.4561144181839755,2.359832305620131,0.0,0.15834464961529288,0.2364847713535123
-49.13228674124714,54.081038026782956,0.08994322393875716,0.007980635011881825,0.03592755943971473,-0.878400697641745,0.47650575476064133,2.4323544776386727,0.0,0.1604288999088401,0.238811279566875
-49.53222108436451,53.44600143900522,0.06321823671606341,0.008538163613664811,0.0336487445060195,-0.8669682626390217,0.49715278670842333,2.531410523584407,0.0,0.16603547585650655,0.2796970289212942
-49.890651725976426,52.815051343121496,0.0324434649915506,0.008952512039682236,0.03325264580973673,-0.8550397596728679,0.5174177455918918,2.5857713659418184,0.0,0.17299944207223378,0.2193371405603938
-50.220508274990266,52.15526318412195,0.013770284916951085,0.009723815989741987,0.03391201595087355,-0.841061914945231,0.5397872523554132,2.637561754248084,0.0,0.19658403577050984,0.18370388890593797
-50.51966413238909,51.477293908078764,-0.023636211804318998,0.01015860968654058,0.03283744370795508,-0.8255551822245485,0.5632735978564555,2.634392697809398,0.0,0.20619566496723066,0.04558666833502811
-50.778817478840175,50.77567176337708,-0.04647176356962466,0.00900285485224295,0.032852308126496636,-0.8094583752021215,0.5861883769492643,2.644432327457557,0.0,0.20453392490612274,0.0291649157002112
-50.98869799015343,50.10402187048805,-0.07376130849345205,0.009362710806041053,0.032550832440004,-0.7945261311309367,0.6062845948100037,2.6793508138021442,0.0,0.188078377046298,0.11842175392487733
-51.17285916034138,49.41303677555106,-0.10570396970989752,0.008248417199003192,0.03303334062704508,-0.7812991618396626,0.6232273916712657,2.7179644254027364,0.0,0.15296156206189687,0.13816165974666403
-51.330981286222006,48.70549509296033,-0.12535221528614277,0.007383773862276163,0.0333401554426498,-0.769539318198872,0.6376857781577272,2.7693916757997856,0.0,0.13168839631268037,0.13970392980028712
-51.4646254438917,47.97856108708109,-0.15706628833623504,0.007383885836757944,0.03407715531252051,-0.7597067898058146,0.6493302851698047,2.808551745650798,0.0,0.12174791937384812,0.1285447689547373
-51.56829006063133,47.23901246754929,-0.18608941986828242,0.006937051756877364,0.033428656879870025,-0.7490814124637939,0.661597641858991,2.8485662559282385,0.0,0.1263930036454521,0.12070354963211084
-51.65602664012436,46.4901499136943,-0.21822871801713814,0.0063995145026486296,0.03357102626967491,-0.7386188777557979,0.6732564042265748,2.8944663032714373,0.0,0.11094961819218338,0.1732336160490302
-51.717695270074735,45.78598178398642,-0.2349165797267324,0.0054829834009663125,0.035175108232624167,-0.7303809863212334,0.682111620978759,2.9273618041148923,0.0,0.0936442435744256,0.08436759843206147
-51.76315041595368,45.07084385241515,-0.2660308442889542,0.004666628658490653,0.035168288320272946,-0.7241840203346748,0.688693632005911,2.9997454677182103,0.0,0.055571139360176165,0.16185895909919185
-51.798171940588816,44.33701896859507,-0.2942394348435994,0.004619023756707856,0.03476742286305376,-0.7205031625982705,0.692564136822639,3.0127955118589966,0.0,0.03854970710394501,0.09076776275046312
-51.82442316003661,43.59913843746236,-0.3293803126201894,0.0035434005663107573,0.03488943700170583,-0.7183672199166208,0.6947796117096388,3.049445111819679,0.0,0.010367357279082116,0.17203764855842452
-51.84588861473828,42.85621780741162,-0.35160161330797407,0.0019228756556201702,0.03611435424937819,-0.7174722354020818,0.6956476460058664,3.0692702869040516,0.0,0.005907912821847734,0.11095421025547059
-51.867924513444024,42.10430154977224,-0.36581001944291053,0.0027080006093903354,0.03521060555505618,-0.7167701080092724,0.6964147415538543,3.0949741035272202,0.0,0.010586282339415096,0.09161013779572516
-51.89032176308045,41.35239792409442,-0.40129185294959957,0.0030568916868978016,0.03401997039670117,-0.7160893636543206,0.6971723748748024,3.1232729217942254,0.0,0.013082531449678246,0.08477171539016043
-51.91175351661287,40.590400759681785,-0.4174830759867309,0.002032970537480687,0.03437415314289183,-0.7149504158533811,0.6983267054162974,3.1460641000048453,0.0,0.019191538223699074,0.14708468499588415
-51.928319079478676,39.88883845439833,-0.4319664059163039,0.0022555880560983024,0.033893692035014945,-0.7138884281788561,0.6994350878209349,3.166695786450399,0.0,0.006469585114478876,0.10608383730003183
-51.94189124928689,39.18522586252374,-0.4590666205133677,0.0031358428190610115,0.03311814032514608,-0.712577949078951,0.7008038397138346,3.184981105798742,0.0,0.021328379531989107,0.08162479875675169
-51.95266462877601,38.47826111535083,-0.4853999961245112,0.002146405483126581,0.033424362119793286,-0.7113736712298119,0.7020154591185344,3.2081483301215963,0.0,0.02315492596242553,0.11487900816658403
-51.95982752685268,37.759980184863906,-0.4984401618804929,0.0015561980204056233,0.0336256187025075,-0.7099682834922744,0.7034286974879745,3.2100705102597815,0.0,0.01162871290379431,0.03673569126500597
-51.9658057055685,37.040936538053906,-0.5207544469350346,0.002935064474668807,0.031653228347274374,-0.7089678730204885,0.704523962372132,3.2493150044303163,0.0,0.01693295936594154,0.12866342475484233
-51.96764554384686,36.32339806890329,-0.5547082801211409,0.0029705672731120125,0.030229872501781118,-0.7078870878629706,0.7056721628174693,3.2320494224757454,0.0,0.009838445508151605,0.01509722825631643
-51.968750333064506,35.608329292285504,-0.5660884363046468,0.0021713234104861964,0.029913331416192367,-0.7070796542653355,0.7064975870321468,3.2637184894302176,0.0,0.018822983834754222,0.11423541280583893
-51.970882629740984,34.89201059185156,-0.5881387637225659,0.001820572352118405,0.02822715452236862,-0.7060111874060736,0.7076355817236349,3.2286834079820834,0.0,0.010624851832726559,-0.008675296128982758
-51.97099404273264,34.17376237217677,-0.61438351153158,0.0016987432747425837,0.026340481280636978,-0.7052834017796216,0.7084339182248095,3.2448646017277216,0.0,0.016568311799817784,0.015425613086136866
-51.97186982555984,33.449831272028504,-0.6233801144441378,0.0017216778981381659,0.027380060336816704,-0.7045727001072293,0.7091013174326894,3.2538953497360694,0.0,0.006194426649983251,-0.004081416765057369
-51.969784268361494,32.70710239286843,-0.6361896472828006,0.0015906079985683417,0.026819041738902115,-0.7040614276354183,0.709630689219666,3.41055054510833,0.0,0.008264535002674175,0.4239521549504278
-51.96568642551865,31.999918545730342,-0.66072449712986,0.0010594078480322573,0.025614334746575217,-0.7036286194266751,0.7101053086931637,3.5673549215566798,0.0,0.009559184140702953,0.6828792892730727
-51.95755241944914,31.25737115292496,-0.6757087099032096,-0.0002155750692594497,0.02593493084789702,-0.7030931709634022,0.710624602609516,3.7104466884198577,0.0,0.01390123628037733,0.6196293140730318
-51.94964766552684,30.48880223603843,-0.6875002970298331,-0.0026640581276831735,0.026771563699064166,-0.7021446269529543,0.7115259018563526,3.8210196574454725,0.0,0.00500569000625303,0.5868320151328492
-51.941151519958716,29.78260057000752,-0.6925243911329306,-0.00357757761549715,0.026728869337507608,-0.7018454458560056,0.7118186135621406,3.937453771030257,0.0,0.016525246281354076,0.6309733207214175
-51.93125292545911,29.057885044314762,-0.7043702421911954,-0.003722166629317191,0.027188144047666993,-0.701108895668768,0.7125259761671483,4.022005549480593,0.0,0.007424194536902058,0.5494833751135431
-51.91629141675968,28.325696388872625,-0.7165893334633485,-0.0038493611467141694,0.027734808083935067,-0.7003662140033334,0.7132342736590457,4.055498344167063,0.0,0.013353032525876194,0.33159818701704724
